customer_id,date_of_birth,income,gender,signup_date,country
CUST_00000001880,,6702,M,2027-02-23,Spain
CUST_00000001198,1968-11-13,7732,F,2025-04-12,Italy
CUST_00000001254,1996-08-15,5701,M,2025-06-07,U.S.
CUST_00000001434,1948-09-19,3250,F,2025-12-04,Canada
CUST_00000000913,1960-09-06,3276,F,,BR
CUST_00000000492,1943-06-22,5118,M,2023-05-07,Japan
CUST_00000000954,1965-07-05,2232,M,2024-08-11,FR
CUST_00000001098,1969-08-03,4190 EUR,M,2025-01-02,Netherlands
CUST_00000001033,1950-04-18,2901 USD,F,2024-10-29,CH
CUST_00000000588,1981-09-18,7644,M,2023-08-11,USA
CUST_00000000751,1970-04-12,2924,F,2024-01-21,Canada
CUST_00000000658,1954-04-12,6312,M,2023-10-20,UK
CUST_00000000235,1992-10-11,2197 EUR,F,2022-08-23,Japan
CUST_00000000733,1975-05-08,2667,M,2024-01-03,IT
CUST_00000000125,1990-05-12,7991,F,2022-05-05,CA
CUST_00000001673,1977-08-31,6549,M,2026-07-31,Austria
CUST_00000001157,2004-04-15,7779,M,2025-03-02,Ger
CUST_00000001508,1941-05-01,6345,F,2026-02-16,Italy
CUST_00000001461,1961-03-07,5569 USD,F,2025-12-31,ES
CUST_00000001668,1942-10-01,7370,M,2026-07-26,FR
CUST_00000000935,1972-05-17,3531,F,2023-13-01,AT
CUST_00000001210,1974-03-15,4708,M,2025-04-24,IN
CUST_00000001066,1962-06-18,3570,M,2024-12-01,CN
CUST_00000000109,1964-01-08,,F,2022-04-19,Brazil
CUST_00000001582,1977-02-14,4050 EUR,M,2026-05-01,CN
CUST_00000000569,1977-09-20,5348,F,2023-07-23,Brazil
CUST_00000001168,1952-12-22,2362,f,2025-03-13,CN
CUST_00000001175,1964-10-13,3639,F,2025-03-20,ES
CUST_00000000891,1966-05-25,4393,M,2024-06-09,FR
CUST_00000000948,1951-04-30,2125,M,2024-08-05,France
CUST_00000001049,1982-01-18,4824,M,2024-11-14,US
CUST_00000001385,1946-10-03,5798,M,2025-10-16,Germany
CUST_00000001406,1974-03-08,2454,F,2025-11-06,DE
CUST_00000001079,1982-03-18,6820 EUR,F,2024-12-14,CA
CUST_00000000885,1997-12-11,7585,M,2024-06-03,CN
CUST_00000001795,1953-02-19,5342,M,2026-11-30,CA
CUST_00000000851,1980-06-10,6892,M,30/04/24,China
CUST_00000000735,,7127 EUR,F,2024-01-05,DE
CUST_00000000718,1979-02-06,7262,Male,2023-12-19,Switzerland
CUST_00000000455,1973-02-14,7177,Male,2023-03-31,CN
CUST_00000000265,1957-01-30,5369 USD,M,2022-09-22,ES
CUST_00000000076,1997-01-11,7675,M,2022-03-17,USA
CUST_00000001700,1959-05-04,5239,m,2026-08-27,Netherlands
CUST_00000000445,2003-04-23,6465,M,2023-03-21,IT
CUST_00000000396,1973-02-24,7801,F,2023-01-31,Japan
CUST_00000000177,1966-10-10,6029,F,2022-06-26,CN
CUST_00000001043,1967-08-06,3619 EUR,M,2024-11-08,NL
CUST_00000001781,1946-11-07,2028,M,2026-11-16,IT
CUST_00000001437,1952-03-03,6150,M,2025-12-07,BR
CUST_00000001550,1947-04-01,2738,F,2026-03-30,NL
CUST_00000001415,1990-05-14,7695,M,2025-11-15,China
CUST_00000000596,1999-02-09,7999,M,2023-08-19,CH
CUST_00000000062,1991-10-18,6014,M,2022-03-03,IT
CUST_00000001297,1962-10-14,,M,2025-07-20,ES
CUST_00000000873,1940-11-28,3719 EUR,M,2024-05-22,Brazil
CUST_00000001996,1983-02-11,4071,M,2027-06-19,Switzerland
CUST_00000001929,1985-08-14,3439,M,2027-04-13,IN
CUST_00000000279,1948-10-29,6090,M,2022-10-06,NL
CUST_00000001393,1972-10-24,4081,M,2025-10-24,FR
CUST_00000000037,1970-07-11,4734,F,2022-02-06,IN
CUST_00000001555,1951-04-28,6854 EUR,M,2026-04-04,FR
CUST_00000000663,1997-03-16,5486,M,2023-10-25,CH
CUST_00000001855,1982-09-02,5344,F,2027-01-29,China
CUST_00000001481,1941-11-30,2215,M,2026-01-20,Austria
CUST_00000000978,1950-08-17,3733,M,2024-09-04,CN
CUST_00000001611,1969-07-28,7429,F,2026-05-30,Spain
CUST_00000000739,1890-01-01,5719,M,2024-01-09,NL
CUST_00000000192,,5445,F,2022-07-11,BR
CUST_00000000920,2001-12-01,2525,F,2024-07-08,DE
CUST_00000000457,1989-07-27,2740,F,2023-04-02,CN
CUST_00000000676,1970-02-17,6849,F,2023-11-07,CA
CUST_00000000761,,2009,F,2024-01-31,France
CUST_00000001856,1984-12-23,5965,F,2027-01-30,CA
CUST_00000001643,1995-01-17,4030,F,2026-07-01,Germany
CUST_00000000729,1951-06-14,4831,M,2023-12-30,France
CUST_00000001400,,4074 USD,F,2025-10-31,IN
CUST_00000000413,1963-09-23,2971,Male,2023-02-17,Netherlands
CUST_00000001099,1976-12-05,2992,M,2025-01-03,Austria
CUST_00000000826,1949-06-20,4814,M,2024-04-05,CA
CUST_00000001628,1953-11-18,5170,Female,2026-06-16,CN
CUST_00000000617,1980-11-09,7588,M,2023-09-09,FR
CUST_00000000115,1959-01-28,2200,F,2022-04-25,Canada
CUST_00000000418,1964-06-07,4774 EUR,F,2023-02-22,Brazil
CUST_00000001961,2004-09-12,,M,2027-05-15,IN
CUST_00000000970,2001-08-01,4362,M,2024-08-27,NL
CUST_00000000605,1961-01-26,4502,f,2023-08-28,CA
CUST_00000001971,1965-07-24,4356,F,2027-05-25,FR
CUST_00000000090,1955-05-09,6887,F,2022-03-31,IT
CUST_00000000849,,,Male,,JP
CUST_00000001559,1992-07-07,7727,F,2026-04-08,JP
CUST_00000001969,1979-11-07,,M,2027-05-23,Germany
CUST_00000000754,1977-10-26,5324,F,2024-01-24,IT
CUST_00000000499,1960-06-01,7323,M,2023-05-14,UK
CUST_00000001277,1961-11-27,4065,F,2025-06-30,Switzerland
CUST_00000001326,,2943,F,2025-08-18,IT
CUST_00000000012,1992-12-22,5444,M,2022-01-12,US
CUST_00000000397,1965-07-26,4806,F,2023-02-01,Japan
CUST_00000000285,1962-04-22,6499,M,2022-10-12,India
CUST_00000001067,1942-04-27,4560,F,2024-12-02,IT
CUST_00000001192,1970-12-18,5367,F,2025-04-06,CA
CUST_00000001441,2000-02-25,7408,M,2025-12-11,IN
CUST_00000001790,2005-04-03,3453 EUR,M,2026-11-25,NL
CUST_00000000691,1969-09-07,3531,F,2023-11-22,Japan
CUST_00000001672,1973-10-01,2913,M,2026/07/30,AT
CUST_00000001926,1997-12-15,4056,M,2027-04-10,AT
CUST_00000000690,1976-07-26,3214 EUR,M,2023/11/21,CH
CUST_00000000852,1961-11-16,2137,M,2024-05-01,USA
CUST_00000000160,1963-12-09,4693 EUR USD,F,2022-06-09,IN
CUST_00000000896,1967-06-21,3753,M,2024-06-14,Switzerland
CUST_00000001615,1971-09-21,5401,M,2026-06-03,BR
CUST_00000000258,2004-11-22,7759,F,2022-09-15,CH
CUST_00000000336,1945-02-16,7895,M,2022-12-02,IT
CUST_00000001930,1972-06-17,2552 USD,M,2027-04-14,Austria
CUST_00000001040,1946-05-28,4060,F,2024-11-05,CA
CUST_00000000516,1942-06-23,4816,M,2023-05-31,UK
CUST_00000001349,2000-10-20,7029,F,2025-09-10,IN
CUST_00000001016,1966-02-16,7529,F,2024-10-12,UK
CUST_00000000769,1957-11-19,5136,F,2024-02-08,CA
CUST_00000001792,1953-04-01,,F,2026-11-27,US
CUST_00000000762,1960-02-12,,M,2024-02-01,India
CUST_00000001247,,5120,F,2025-05-31,BR
CUST_00000001204,1960-12-14,4872,M,,Brazil
CUST_00000001506,1942-04-24,7913,F,2026-02-14,Germany
CUST_00000000451,2001-12-29,2119,F,2023-03-27,USA
CUST_00000000522,1943-06-07,2335,M,2023-06-06,ES
CUST_00000000023,1957-11-02,3184,M,2022-01-23,AT
CUST_00000000357,1993-05-03,3060,M,2022-12-23,Germany
CUST_00000001278,1987-08-27,2768,M,2025-07-01,Italy
CUST_00000001313,1978-01-24,7383,F,2025-08-05,JP
CUST_00000001938,1957-03-23,7437,F,2027-04-22,Brazil
CUST_00000000341,1987-08-25,7600,M,2022-12-07,NL
CUST_00000000432,1948-04-12,4491,F,2023-03-08,AT
CUST_00000000474,1995-09-06,6992,F,2023-04-19,Italy
CUST_00000000218,2001-11-21,7249 EUR,F,2022-08-06,FR
CUST_00000000912,,7986,F,2024-06-30,Switzerland
CUST_00000001228,1952-12-06,6971,F,2025-05-12,India
CUST_00000001636,1950-04-22,2849,M,2026-06-24,CA
CUST_00000001012,1980-06-01,4762,M,2024-10-08,CH
CUST_00000000354,1991-02-09,5444,M,2022/12/20,Italy
CUST_00000000094,1954-08-29,2492 USD,F,2022/04/04,UK
CUST_00000001009,1954-01-16,7560,F,2024-10-05,USA
CUST_00000001071,1991-08-09,5643,M,2024-12-06,Switzerland
CUST_00000001093,1969-11-25,5597,M,2024-12-28,Spain
CUST_00000001625,1991-11-06,2726,M,2026-06-13,CA
CUST_00000001309,1971-01-01,5310,M,2025-08-01,NL
CUST_00000000697,1977-09-10,2133,M,2023-11-28,ES
CUST_00000001841,1995-03-05,2590,M,2027-01-15,CN
CUST_00000000997,1948-11-25,2005,Male,2024-09-23,IN
CUST_00000001459,1979-10-11,7158,M,2025-12-29,FR
CUST_00000000154,1941-01-11,5157,M,2022-06-03,NL
CUST_00000001100,2002-03-26,,M,2025-01-04,CA
CUST_00000001762,1995-06-15,3040,M,28/10/26,Switzerland
CUST_00000001609,1990-05-20,7690,F,2026-05-28,CH
CUST_00000000790,,3668,F,2024-02-29,Japan
CUST_00000000581,1965-09-27,7104 EUR,F,2023-08-04,AT
CUST_00000001471,1964-10-01,6090,M,2026-01-10,BR
CUST_00000000704,1982-10-16,6175,F,2023-12-05,Japan
CUST_00000001213,1998-06-30,2201,M,27/04/25,CH
CUST_00000001296,1997-03-24,6064 EUR,F,,CA
CUST_00000001709,1993-03-18,5738,M,2026-09-05,CN
CUST_00000001261,2030-01-01,,F,2025-06-14,BR
CUST_00000000488,1954-04-13,,M,2023-05-03,CH
CUST_00000000560,1999-10-30,2616,F,2023-07-14,JP
CUST_00000001142,2003-09-05,6910,Male,2025-02-15,Switzerland
CUST_00000001120,1944-11-11,7408,M,2025-01-24,China
CUST_00000000802,1993-02-12,2716,F,2024-03-12,IT
CUST_00000000513,2000-12-17,5730,M,2023-05-28,ES
CUST_00000000634,1959-08-19,2953,F,2023-09-26,DE
CUST_00000001518,1977-10-07,3500,M,2026-02-26,Brazil
CUST_00000001835,1945-02-07,7179,M,2027-01-09,Switzerland
CUST_00000000585,1994-06-05,5851,F,2023-08-08,Brazil
CUST_00000001151,1950-03-06,,Male,2025-02-24,CN
CUST_00000000791,1949-09-12,7989,M,2024-03-01,Brazil
CUST_00000000117,1984-10-14,6875,M,2022-04-27,Switzerland
CUST_00000001498,1964-11-15,7657,F,,Italy
CUST_00000000741,1952-03-04,2539,M,2024-01-11,IT
CUST_00000001764,2001-11-13,2885 EUR,M,2026-10-30,Brazil
CUST_00000001082,1979-09-03,,M,2024-12-17,BR
CUST_00000000831,,6673,M,2024-04-10,FR
CUST_00000000120,1981-03-01,,F,2022-04-30,CA
CUST_00000000657,1980-01-02,2510,Female,2023-10-19,IN
CUST_00000001958,2002-02-27,5595,F,2027-05-12,Japan
CUST_00000000636,2002-06-07,5324,M,2023-09-28,BR
CUST_00000000370,2004-04-02,4975,F,2023-01-05,IN
CUST_00000000269,1978-09-02,2623,F,2022-09-26,Ger
CUST_00000000656,1989-02-24,3680,F,2023-10-18,ES
CUST_00000000936,,5345,F,,IN
CUST_00000000823,1941-02-18,6858,M,2024-04-02,India
CUST_00000000867,1970-07-14,3906 EUR,F,16/05/24,UK
CUST_00000000047,1970-11-09,4888,F,2022-02-16,NL
CUST_00000001374,1972-10-27,2236 EUR,F,2025-10-05,IT
CUST_00000001946,1988-06-04,2899,F,2027-04-30,CN
CUST_00000000992,1967-05-25,3063,M,2024-09-18,JP
CUST_00000000877,1961-08-26,,F,2024-05-26,UK
CUST_00000000774,1951-04-29,6948 USD,M,2024-02-13,JP
CUST_00000001220,1969-10-13,4122,M,2025-05-04,Netherlands
CUST_00000001127,1979-08-28,4597,F,2025-01-31,Austria
CUST_00000000005,1961-12-20,5772,F,2022-01-05,Switzerland
CUST_00000001004,1954-02-02,2117,F,2024-09-30,IT
CUST_00000001768,1949-06-30,-5000,F,2026-11-03,NL
CUST_00000000264,1976-07-08,6061,M,2022-09-21,Austria
CUST_00000001609,1990-05-20,7690,F,2026-05-28,CH
CUST_00000001879,1974-10-03,5566 EUR,M,2027-02-22,UK 
CUST_00000000444,,6364,M,2023-03-20,DE
CUST_00000001003,1947-04-14,2645,M,2024-09-29,AT
CUST_00000001078,1955-09-19,3314,F,2024-12-13,Brazil
CUST_00000000838,1964-03-25,4482,F,2024-04-17,US
CUST_00000001838,1946-11-19,5676,F,2027-01-12,UK
CUST_00000000305,1961-03-16,6433,F,2022-11-01,Spain
CUST_00000001366,1948-02-01,4768,F,2025-09-27,UK
CUST_00000001597,1982-07-19,4108 EUR,m,2026-05-16,JP
CUST_00000000314,1973-12-31,7699,F,2022-11-10,BR
CUST_00000000150,1981-12-28,3059,F,2022-05-30,UK
CUST_00000001149,1948-05-12,5756,F,2025-02-22,Austria
CUST_00000001214,,5507,M,2025-04-28,France
CUST_00000000575,1991-01-21,4967,F,2023-07-29,Italy
CUST_00000000051,2005-06-19,4363 EUR,F,2022-02-20,France
CUST_00000001592,1999-09-02,6494,F,2026-05-11,ES
CUST_00000000727,1954-10-22,3353,M,2023-12-28,NL
CUST_00000000834,1955-10-20,4150,F,13/04/24,Japan
CUST_00000001378,1954-10-05,3301,M,2025-10-09,Spain
CUST_00000001116,1999-01-01,3202,F,20/01/25,Switzerland
CUST_00000001167,1989-06-15,4349,F,2025-03-12,IN
CUST_00000000471,1971-09-24,2559,M,,BR
CUST_00000000972,,5812,M,2024-08-29,Canada
CUST_00000000654,1985-04-14,3365,F,2023-10-16,Canada
CUST_00000000400,1988-09-25,3841,M,2023-02-04,China
CUST_00000000512,1975-11-09,5251,M,2023/05/27,FR
CUST_00000000321,2002-06-29,7254,F,2022-11-17,Spain
CUST_00000000020,1994-01-03,4433,F,2022-01-20,Austria
CUST_00000000685,1953-09-16,3958,F,2023/11/16,CH
CUST_00000000036,,2189,M,05/02/22,BR
CUST_00000000903,1970-11-03,6202,M,2024-06-21,Japan
CUST_00000001825,1964-08-22,3980,F,2026-12-30,Germany
CUST_00000000828,1972-06-29,5278,F,2024-04-07,CN
CUST_00000001845,1981-07-06,6444,F,2027-01-19,USA
CUST_00000000408,1989-10-03,6115,M,2023-02-12,NL
CUST_00000000921,1956-08-10,6569,M,2024/07/09,US
CUST_00000000538,2003-08-03,7387,M,2023-06-22,FR
CUST_00000000759,1988-05-23,3838,F,2024-01-29,IN
CUST_00000001955,1953-11-02,6109 EUR,F,2027-05-09,CH
CUST_00000001063,2005-11-24,5530,F,2024-11-28,USA
CUST_00000001200,2002-07-29,5417,F,2025-04-14,BR
CUST_00000000246,1946-01-17,4811 EUR,M,2022-09-03,CA
CUST_00000001417,1994-09-25,5067,F,2025-11-17,US
CUST_00000001128,1944-08-18,3120,F,2025-02-01,Spain
CUST_00000000785,1994-05-10,2404,F,2024-02-24,DE
CUST_00000001788,1971-05-06,5609 EUR,F,2026-11-23,CH
CUST_00000000490,1949-09-12,3243,F,2023-05-05,ES
CUST_00000000155,2001-01-11,7915,F,2022-06-04,Germany
CUST_00000000962,1982-11-10,4472,M,2024-08-19,USA
CUST_00000000854,1991-02-14,7449,M,2024-05-03,China
CUST_00000001312,1997-04-27,5054,F,2025/08/04,AT
CUST_00000000626,1975-11-08,4982,F,2023-09-18,NL
CUST_00000000686,2003-05-17,5072 USD,M,2023-11-17,IT
CUST_00000001601,1948-05-12,2806,F,2026-05-20,China
CUST_00000000570,1999-08-27,4808,F,2023-07-24,Germany
CUST_00000001959,1996-01-18,4956 EUR,M,,FR
CUST_00000000018,1960-11-14,4391,F,2022-01-18,France
CUST_00000000128,1992-06-11,7056,M,2022-05-08,Italy
CUST_00000001347,1995-09-14,3555,F,2025-09-08,France
CUST_00000001280,1990-10-09,5057,F,2025-07-03,Austria
CUST_00000000675,1964-05-17,6748,M,06/11/23,Italy
CUST_00000000928,1987-01-25,6978,F,2024-07-16,Brazil
CUST_00000000981,,4563,M,2024-09-07,Austria
CUST_00000000747,1969-05-14,7320,M,2024-01-17,US
CUST_00000000191,1941-09-30,3998,M,2022-07-10,India
CUST_00000001140,1994-08-16,7237,M,2025-02-13,UK
CUST_00000000993,1991-01-05,6324,F,2024-09-19,Spain
CUST_00000001732,,5117,M,2026-09-28,JP
CUST_00000001907,1998-11-09,7864,M,2027-03-22,NL
CUST_00000000607,1967-11-06,2717,F,2023-08-30,ES
CUST_00000000181,,200000,F,2022-06-30,NL
CUST_00000000302,1988-06-30,7980,M,2022-10-29,US
CUST_00000000497,1971-05-15,5059,F,2023-05-12,Italy
CUST_00000001739,1999-12-07,6543,M,2026-10-05,Brazil
CUST_00000001753,2003-08-26,3245,M,2026-10-19,CH
CUST_00000001704,1978-07-27,4604,M,2026-08-31,AT
CUST_00000001849,1890-01-01,5899,Male,2027-01-23,Japan
CUST_00000000518,1963-06-08,3348,F,2023-06-02,USA
CUST_00000001610,1990-05-23,7703 EUR,M,2026-05-29,BR
CUST_00000001070,2000-06-29,4965 EUR,Male,2024-12-05,Spain
CUST_00000000477,1954-07-30,6070,M,2023-04-22,JP
CUST_00000000158,2001-02-27,3597,M,2022-06-07,JP
CUST_00000001244,1974-02-03,4713,M,28/05/25,DE
CUST_00000001196,1973-11-03,3792,F,2025-04-10,CA
CUST_00000000017,1959-08-13,2769,M,2022-01-17,Germany
CUST_00000001536,1967-01-22,6278 EUR,M,2026-03-16,India
CUST_00000001073,,7468 EUR,M,2024/12/08,DE
CUST_00000001084,1956-04-13,2600,M,2024-12-19,AT
CUST_00000000547,1972-09-03,5373,F,2023-07-01,India
CUST_00000001540,,5587 EUR,F,2026-03-20,CH
CUST_00000000659,1982-08-02,3324,M,2023-10-21,Brazil
CUST_00000001666,,2974,F,2026-07-24,Netherlands
CUST_00000001020,2003-06-04,2224,M,2024-10-16,BR
CUST_00000001705,1949-12-12,3716,M,2026-09-01,Canada
CUST_00000001505,2030-01-01,5990,M,13/02/26,USA
CUST_00000000960,1944-08-10,6718,F,2024-08-17,India
CUST_00000001932,1972-07-12,7383,M,2027-04-16,IT
CUST_00000000284,1949-10-20,3154,M,2022-10-11,China
CUST_00000001633,1971-05-30,3914,F,2026-06-21,CA
CUST_00000000798,1975-08-02,7997,m,2024-03-08,Italy
CUST_00000001667,1996-10-20,,M,2026-07-25,CA
CUST_00000000226,,5510,M,2022-08-14,Netherlands
CUST_00000000027,1988-11-20,6843,M,2022-01-27,IT
CUST_00000001817,1968-05-12,,F,2026/12/22,UK
CUST_00000000438,1969-12-03,7222,F,2023-03-14,France
CUST_00000001861,1970-10-23,,F,2027-02-04,IN
CUST_00000001389,2004-12-21,5924,M,20/10/25,BR
CUST_00000000230,1962-03-29,6496,F,2022-08-18,CN
CUST_00000000038,1964-12-05,5005 EUR,F,2022-02-07,Brazil
CUST_00000000750,1969-04-28,4779,F,2024-01-20,CA
CUST_00000001046,1965-11-22,7732,M,2024-11-11,Japan
CUST_00000001399,,6052,M,2025-10-30,DE
CUST_00000000470,1949-03-22,7237 EUR,M,2023-04-15,Munch
CUST_00000001736,1960-08-23,4064,M,2026-10-02,IN
CUST_00000001853,1968-11-04,5224,F,2027-01-27,IT
CUST_00000000688,,6285,M,2023-11-19,DE
CUST_00000001892,2000-11-10,7207,M,2027-03-07,UK 
CUST_00000000640,1990-01-03,7772 EUR,M,2023-10-02,India
CUST_00000001756,1965-12-21,2277,f,2026-10-22,Switzerland
CUST_00000001219,1992-12-12,3625,M,2025-05-03,Japan
CUST_00000001159,1985-08-26,5325,M,2025-03-04,DE
CUST_00000001416,1969-06-05,6225,F,2025-11-16,FR
CUST_00000001528,1980-07-20,7392,M,2026-03-08,Spain
CUST_00000001697,1979-08-28,3285,F,2026-08-24,Germany
CUST_00000001301,1940-11-03,5079 EUR,F,2025-07-24,Brazil
CUST_00000001871,1979-06-03,4768 EUR,F,2027-02-14,India
CUST_00000000801,1946-10-26,6780 EUR,M,2024-03-11,Italy
CUST_00000001604,1973-06-06,5415,M,2026-05-23,Germany
CUST_00000000161,1997-07-03,6891,Female,2022-06-10,CN
CUST_00000000957,1979-07-08,4158,M,2024-08-14,Japan
CUST_00000001187,1983-12-05,2603,F,2025-04-01,China
CUST_00000000822,1970-08-12,5037,M,2024/04/01,ES
CUST_00000000825,,6719,M,2024-04-04,IN
CUST_00000000878,2004-08-07,2666,F,2024-05-27,IT
CUST_00000000914,1950-10-28,7811,M,2024-07-02,CA
CUST_00000000153,1989-08-19,5314,F,2022-06-02,AT
CUST_00000001885,1996-08-06,4043,F,2027-02-28,CH
CUST_00000001823,1996-08-23,,F,2026-12-28,CN
CUST_00000000510,1997-07-20,7877 USD,M,2023-05-25,Netherlands
CUST_00000001136,,6612,F,2025-02-09,Netherlands
CUST_00000001251,1995-05-24,5432,F,2025-06-04,CA
CUST_00000001707,2000-11-04,6451,M,2026-09-03,China
CUST_00000000104,1945-01-06,3495,M,2022-04-14,AT
CUST_00000001446,2005-03-09,,F,2025-12-16,AT
CUST_00000001444,,3762,M,2025-12-14,Switzerland
CUST_00000001784,1950-03-25,5999,M,2026-11-19,US
CUST_00000000587,1968-11-28,5766,M,2023-08-10,BR
CUST_00000001815,1968-12-29,6026 EUR,F,2026-12-20,US
CUST_00000001144,1967-11-17,5228 EUR,M,17/02/25,India
CUST_00000000054,1951-03-14,4041,F,2022-02-23,Germany
CUST_00000000152,1962-07-22,3722,F,2022-06-01,ES
CUST_00000000404,1998-09-02,7625 EUR,F,2023-02-08,Brazil
CUST_00000001995,1997-07-10,2956,F,2027-06-18,IT
CUST_00000000208,1982-08-22,5152,M,2022-07-27,Germany
CUST_00000001945,1985-07-18,2207,F,2027-04-29,US
CUST_00000001683,1947-08-15,5111,F,2026-08-10,Italy
CUST_00000001123,1972-06-15,3254,F,2025-01-27,CN
CUST_00000001957,1956-03-22,4134,F,2027-05-11,Switzerland
CUST_00000000009,2000-09-16,7334,M,2022/01/09,ES
CUST_00000001015,1982-02-27,7764 EUR,M,2024-10-11,JP
CUST_00000001844,1974-06-29,5633,M,2027-01-18,China
CUST_00000001061,1943-07-30,3908,M,2024-11-26,CH
CUST_00000000453,,7906,M,2023-03-29,China
CUST_00000001676,1954-02-13,3711,F,2026/08/03,JP
CUST_00000000254,1983-07-20,3843 EUR,F,2022-09-11,Switzerland
CUST_00000001328,2002-09-25,2774,F,2025-08-20,US
CUST_00000000897,1999-07-26,7932,M,2024-06-15,USA
CUST_00000001779,1969-11-17,4507,F,2026-11-14,Japan
CUST_00000000881,1989-10-22,3969,M,2024-05-30,JP
CUST_00000001596,2001-08-13,3828,M,2026-05-15,IT
CUST_00000001939,1960-04-28,6206,M,2027-04-23,Austria
CUST_00000000624,1974-06-13,7161,M,2023-09-16,JP
CUST_00000000346,1956-09-02,6642,M,2022-12-12,CA
CUST_00000001746,1981-03-31,7352 EUR,F,2026-10-12,Spain
CUST_00000000263,1982-06-07,7534,M,2022-09-20,US
CUST_00000001635,1972-12-22,,F,2026-06-23,USA
CUST_00000001322,1961-04-12,2164,F,2025-08-14,IT
CUST_00000001439,1980-09-11,6853,F,09/12/25,IN
CUST_00000000151,1987-06-21,7279,F,2022-05-31,UK
CUST_00000000473,1976-06-16,6583,M,2023-04-18,IN
CUST_00000000641,1962-05-10,3191,M,2023-10-03,CA
CUST_00000001081,1998-06-13,2077,F,2024-12-16,France
CUST_00000001933,,,F,2027-04-17,FR
CUST_00000000551,1969-08-15,4082,F,2023-07-05,JP
CUST_00000001826,1993-01-21,3855 EUR,M,2026-12-31,Italy
CUST_00000000929,1993-07-16,7126 EUR,F,17/07/24,Brazil
CUST_00000000489,2002-11-30,6045,F,2023-05-04,BR
CUST_00000001860,1949-04-14,2520,M,2027-02-03,Brazil
CUST_00000001172,1985-08-06,5005 EUR,F,2025-03-17,Brazil
CUST_00000000147,1974-07-09,3678,M,2022-05-27,Austria
CUST_00000001748,1968-02-01,7089,M,14/10/26,UK
CUST_00000001981,1991-03-05,3082,M,2027-06-04,Japan
CUST_00000000403,1994-11-16,2524 EUR,M,2023-02-07,JP
CUST_00000000955,1982-02-10,4156,M,2024-08-12,France
CUST_00000001928,1977-12-26,4270,M,2027-04-12,Japan
CUST_00000000660,,3155,M,2023-10-22,Japan
CUST_00000001373,1988-05-23,6033,M,2025-10-04,Canada
CUST_00000000464,1943-07-31,3664,F,2023-04-09,UK
CUST_00000001350,2004-09-04,3279 EUR,Male,2025-09-11,Brazil
CUST_00000000187,,5748,M,2022-07-06,AT
CUST_00000001148,1976-08-08,4891,M,2025-02-21,China
CUST_00000001225,1980-12-28,5600,M,,Germany
CUST_00000000609,1957-11-12,6946,M,2023-09-01,UK
CUST_00000000144,1977-11-15,7116,M,2022-05-24,Japan
CUST_00000000752,1974-01-05,4956,M,2024-01-22,BR
CUST_00000001535,1986-10-12,4983,F,,NL
CUST_00000000982,1993-06-24,5421,F,2024-09-08,CA
CUST_00000000198,1990-11-25,7232,F,2022-07-17,JP
CUST_00000001634,1989-11-26,4466,M,2026-06-22,IN
CUST_00000000884,1982-09-17,7124,F,2024-06-02,Canada
CUST_00000000280,1945-06-09,4056,M,2022-10-07,CH
CUST_00000000294,1981-07-03,6199,M,2022-10-21,Netherlands
CUST_00000001872,1987-01-06,6167,F,2027-02-15,Italy
CUST_00000000401,2003-02-12,7016,m,2023-02-05,Switzerland
CUST_00000000123,1952-07-11,2804,M,2022-05-03,China
CUST_00000001208,1982-06-07,6662 EUR,F,2025-04-22,Canada
CUST_00000000203,1946-03-17,5581,M,2022-07-22,USA
CUST_00000001463,,6203,f,2026-01-02,UK
CUST_00000000836,1986-10-22,3329,F,2024-04-15,JP
CUST_00000000247,1942-10-26,,M,2022-09-04,IT
CUST_00000001440,1973-04-14,6501 EUR,M,2025-12-10,Switzerland
CUST_00000001734,1987-10-12,3136 USD,M,2026-09-30,CH
CUST_00000001799,1994-01-16,3098,F,2026-12-04,IT
CUST_00000001952,1951-10-04,2514,F,2027-05-06,IN
CUST_00000001708,2000-11-13,6286,F,2026-09-04,Netherlands
CUST_00000001931,1941-08-20,2715,F,2027-04-15,Switzerland
CUST_00000001154,1998-02-09,2793,M,2025-02-27,CA
CUST_00000001662,1990-10-22,3560,F,2026-07-20,AT
CUST_00000001427,1950-06-20,2148,M,2025-11-27,Netherlands
CUST_00000000385,1990-07-05,4901,M,2023-01-20,BR
CUST_00000001804,1996-05-02,5155,M,2026-12-09,France
CUST_00000001760,1969-02-19,3265,M,2026-10-26,BR
CUST_00000000855,1994-10-03,4832,F,2024-05-04,DE
CUST_00000001590,1978-04-15,2704,M,2026-05-09,CN
CUST_00000000220,2003-12-17,,M,2022-08-08,AT
CUST_00000000642,1950-11-20,7512,F,2023-10-04,USA
CUST_00000000002,1949-12-27,7390,F,2022-01-02,IT
CUST_00000000113,2004-05-28,4278,M,2022-04-23,NL
CUST_00000000699,1992-05-26,,F,,China
CUST_00000001970,1994-10-11,5702,M,2027-05-24,China
CUST_00000000952,1941-02-05,3603,F,2024-08-09,Spain
CUST_00000001649,1999-01-06,5681,f,2026-07-07,Austria
CUST_00000001637,1964-12-28,4109,M,2026-06-25,Japan
CUST_00000001794,1949-03-22,2038 EUR,F,2026-11-29,IT
CUST_00000001411,1960-12-22,5028,M,2025-11-11,UK
